x,y,z,m
-285.2891,45.8375,372.1711,9
-294.1682,47.7625,372.1711,10
-294.1682,47.7625,372.1711,1
-303.0062,51.85,372.1711,2
-303.0062,51.85,372.1711,3
-311.7615,55.3,372.1711,4
-311.7615,55.3,372.1711,5
-320.7234,58.75,372.1711,6
-320.7234,58.75,372.1711,7
-329.2721,62.2,372.1711,8
-329.2721,62.2,372.1711,9
-338.0275,65.65,372.1711,10
-338.0275,65.65,372.1711,1
-346.6059,70.1125,372.1711,2
-346.6059,70.1125,372.1711,3
-355.2769,73.6625,372.1711,4
-355.2769,73.6625,372.1711,5
-364.3906,77.2125,372.1711,6
-364.3906,77.2125,372.1711,7
-373.0916,80.7625,372.1711,8
-373.0916,80.7625,372.1711,9
-381.7923,84.325,372.1711,10
-381.7923,84.325,372.1711,1
-390.4931,87.875,372.1711,2
-390.4931,87.875,372.1711,3
-399.4004,91.425,372.1711,4
-399.4004,91.425,372.1711,5
-408.2375,94.975,372.1711,6
-408.2375,94.975,372.1711,7
-416.8277,98.525,372.1711,8
-416.8277,98.525,372.1711,9
-425.6059,102.075,372.1711,10
-425.6059,102.075,372.1711,1
-434.3375,105.6125,372.1711,2
-434.3375,105.6125,372.1711,3
-443.288,109.0059,372.1711,4
-443.288,109.0059,372.1711,5
-451.898,113.2,372.1711,6
-451.898,113.2,372.1711,7
-460.663,116.375,372.1711,8
-460.663,116.375,372.1711,9
-469.3626,119.5625,372.1711,10
-469.3626,119.5625,372.1711,1
-478.2347,122.75,372.1711,2
-478.2347,122.75,372.1711,3
-486.9104,126.225,372.1711,4
-486.9104,126.225,372.1711,5
-493.1625,126.225,372.1711,6
-258.95,33.7125,378.1091,7
-268.1096,38.05,378.1091,8
-268.1096,38.05,378.1091,9
-276.8642,41.5,378.1091,10
-276.8642,41.5,378.1091,1
-285.2891,45.8375,378.1091,2
-285.2891,45.8375,378.1091,3
-294.1682,47.7625,378.1091,4
-294.1682,47.7625,378.1091,5
-303.0062,51.85,378.1091,6
-303.0062,51.85,378.1091,7
-311.7616,55.3,378.1091,8
-311.7616,55.3,378.1091,9
-320.7234,58.75,378.1091,10
-320.7234,58.75,378.1091,1
-329.2721,62.2,378.1091,2
-329.2721,62.2,378.1091,3
-338.0275,65.65,378.1091,4
-338.0275,65.65,378.1091,5
-346.6059,70.1125,378.1091,6
-346.6059,70.1125,378.1091,7
-355.2769,73.6625,378.1091,8
-355.2769,73.6625,378.1091,9
-364.3906,77.2125,378.1091,10
-364.3906,77.2125,378.1091,1
-373.0916,80.7625,378.1091,2
-373.0916,80.7625,378.1091,3
-381.7923,84.325,378.1091,4
-381.7923,84.325,378.1091,5
-390.4931,87.875,378.1091,6
-390.4931,87.875,378.1091,7
-399.4004,91.425,378.1091,8
-399.4004,91.425,378.1091,9
-408.2375,94.975,378.1091,10
-408.2375,94.975,378.1091,1
-416.8277,98.525,378.1091,2
-416.8277,98.525,378.1091,3
-425.6059,102.075,378.1091,4
-425.6059,102.075,378.1091,5
-434.3375,105.6125,378.1091,6
-434.3375,105.6125,378.1091,7
-443.2881,109.0059,378.1091,8
-443.2881,109.0059,378.1091,9
-451.8981,113.2,378.1091,10
-451.8981,113.2,378.1091,1
-460.6631,116.375,378.1091,2
-460.6631,116.375,378.1091,3
-469.3628,119.5625,378.1091,4
-469.3628,119.5625,378.1091,5
-478.235,122.75,378.1091,6
-478.235,122.75,378.1091,7
-486.9105,126.225,378.109,8
-486.9105,126.225,378.109,9
-493.1625,126.225,378.109,10
-258.95,33.7125,384.4342,1
-268.1096,38.05,384.4342,2
-268.1096,38.05,390.3297,3
-258.95,33.7125,390.3297,4
-268.1096,38.05,384.4342,5
-276.8642,41.5,384.4342,6
-276.8642,41.5,390.3297,7
-268.1096,38.05,390.3297,8
-276.8642,41.5,384.4342,9
-285.2891,45.8375,384.4342,10
-285.2891,45.8375,390.3297,1
-276.8642,41.5,390.3297,2
-285.2891,45.8375,384.4342,3
-294.1684,47.7625,384.4342,4
-294.1684,47.7625,390.3297,5
-285.2891,45.8375,390.3297,6
-294.1684,47.7625,384.4342,7
-303.0064,51.85,384.4342,8
-303.0064,51.85,390.3297,9
-294.1684,47.7625,390.3297,10
-303.0064,51.85,384.4342,1
-311.7616,55.3,384.4342,2
-311.7616,55.3,390.3297,3
-303.0064,51.85,390.3297,4
-311.7616,55.3,384.4342,5
-320.7235,58.75,384.4342,6
-320.7235,58.75,390.3297,7
-311.7616,55.3,390.3297,8
-320.7235,58.75,384.4342,9
-329.2721,62.2,384.4342,10
-329.2721,62.2,390.3297,1
-320.7235,58.75,390.3297,2
-329.2721,62.2,384.4342,3
-338.0276,65.65,384.4342,4
-338.0276,65.65,390.3297,5
-329.2721,62.2,390.3297,6
-338.0276,65.65,384.4342,7
-346.606,70.1125,384.4342,8
-346.606,70.1125,390.3297,9
-338.0276,65.65,390.3297,10
-346.606,70.1125,384.4342,1
-355.2769,73.6625,384.4342,2
-355.2769,73.6625,390.3297,3
-346.606,70.1125,390.3297,4
-355.2769,73.6625,384.4342,5
-364.3906,77.2125,384.4342,6
-364.3908,77.2125,390.3297,7
-355.2769,73.6625,390.3297,8
-364.3906,77.2125,384.4342,9
-373.0916,80.7625,384.4342,10
-373.0916,80.7625,390.3297,1
-364.3908,77.2125,390.3297,2
-373.0916,80.7625,384.4342,3
-381.7923,84.325,384.4342,4
-381.7923,84.325,390.3297,5
-373.0916,80.7625,390.3297,6
-381.7923,84.325,384.4342,7
-390.4931,87.875,384.4342,8
-390.4931,87.875,390.3297,9
-381.7923,84.325,390.3297,10
-390.4931,87.875,384.4342,1
-399.4004,91.425,384.4342,2
-399.4005,91.425,390.3297,3
-390.4931,87.875,390.3297,4
-399.4004,91.425,384.4342,5
-408.2375,94.975,384.4342,6
-408.2375,94.975,390.3297,7
-399.4005,91.425,390.3297,8
-408.2375,94.975,384.4342,9
-416.8277,98.525,384.4342,10
-416.8277,98.525,390.3297,1
-408.2375,94.975,390.3297,2
-416.8277,98.525,384.4342,3
-425.6059,102.075,384.4342,4
-425.6059,102.075,390.3297,5
-416.8277,98.525,390.3297,6
-425.6059,102.075,384.4342,7
-434.3375,105.6125,384.4342,8
-434.3375,105.6125,384.4342,9
-443.2883,109.0059,384.4342,10
-443.2883,109.0059,384.4342,1
-451.8982,113.2,384.4342,2
-451.8982,113.2,384.4342,3
-460.6633,116.375,384.4342,4
-460.6633,116.375,384.4342,5
-469.3629,119.5625,384.4342,6
-469.3629,119.5625,384.4342,7
-478.235,122.75,384.4342,8
-478.235,122.75,384.4342,9
-486.9106,126.225,384.4342,10
-486.9106,126.225,384.4342,1
-493.1625,126.225,384.4342,2
-258.949,33.7125,396.8265,3
-268.1096,38.05,396.8265,4
-268.1096,38.05,396.8265,5
-276.8641,41.5,396.8265,6
-276.8641,41.5,396.8265,7
-285.289,45.8375,396.8265,8
-285.289,45.8375,396.8265,9
-294.1681,47.7625,396.8265,10
-294.1681,47.7625,396.8265,1
-303.0061,51.85,396.8265,2
-303.0061,51.85,396.8265,3
-311.7614,55.3,396.8265,4
-311.7614,55.3,396.8265,5
-320.7233,58.75,396.8265,6
-320.7233,58.75,396.8265,7
-329.2719,62.2,396.8265,8
-329.2719,62.2,396.8265,9
-338.0273,65.65,396.8265,10
-338.0273,65.65,396.8265,1
-346.6039,70.0856,396.8265,2
-346.6039,70.0856,396.8265,3
-355.2746,73.633,396.8265,4
-355.2746,73.633,396.8265,5
-364.3875,77.1891,396.8265,6
-364.3875,77.1891,396.8265,7
-373.0875,80.7375,396.8265,8
-373.0875,80.7375,396.8265,9
-381.7896,84.3031,396.8265,10
-381.7896,84.3031,396.8265,1
-390.4903,87.8531,396.8265,2
-390.4903,87.8531,396.8265,3
-399.3974,91.4039,396.8265,4
-399.3974,91.4039,396.8265,5
-408.2375,94.9539,396.8265,6
-408.2375,94.9539,396.8265,7
-416.8244,98.5039,396.8265,8
-416.8244,98.5039,396.8265,9
-425.6025,102.0551,396.8265,10
-268.1096,38.05,411.6714,1
-276.864,41.5,411.6714,2
-268.1096,38.05,411.6714,3
-258.9467,33.7125,411.6714,4
-276.864,41.5,411.6714,5
-285.2888,45.8375,411.6714,6
-285.2888,45.8375,411.6714,7
-294.1677,47.7625,411.6714,8
-294.1677,47.7625,411.6714,9
-303.0056,51.85,411.6714,10
-303.0056,51.85,411.6714,1
-311.7607,55.3,411.6714,2
-311.7607,55.3,411.6714,3
-320.7225,58.75,411.6714,4
-320.7225,58.75,411.6714,5
-329.2711,62.2,411.6714,6
-329.2711,62.2,411.6714,7
-338.0125,65.65,411.6714,8
-338.0125,65.65,411.6714,9
-346.525,70.025,411.6714,10
-346.525,70.025,411.6714,1
-355.1875,73.5625,411.6714,2
-355.1875,73.5625,411.6714,3
-364.3875,77.1375,411.6714,4
-364.3875,77.1375,411.6714,5
-373.0875,80.7375,411.6714,6
-373.0875,80.7375,411.6714,7
-381.7875,84.25,411.6714,8
-381.7875,84.25,411.6714,9
-390.4875,87.8,411.6714,10
-390.4875,87.8,411.6714,1
-399.3875,91.35,411.6714,2
-399.3875,91.35,411.6714,3
-408.2375,94.9,411.6714,4
-408.2375,94.9,411.6714,5
-416.8125,98.45,411.6714,6
-416.8125,98.45,411.6714,7
-425.6,102.0125,411.6714,8
-268.1095,38.05,417.9966,9
-276.8639,41.5,417.9966,10
-276.8639,41.5,423.6486,1
-268.1095,38.05,423.6486,2
-268.1095,38.05,417.9966,3
-268.1095,38.05,423.6486,4
-258.9449,33.7125,423.6486,5
-258.9458,33.7125,417.9966,6
-276.8639,41.5,417.9966,7
-285.2886,45.8375,417.9966,8
-285.2885,45.8375,423.6486,9
-276.8639,41.5,423.6486,10
-285.2886,45.8375,417.9966,1
-294.1676,47.7625,417.9966,2
-294.1675,47.7625,423.6486,3
-285.2885,45.8375,423.6486,4
-294.1676,47.7625,417.9966,5
-303.0055,51.85,417.9966,6
-303.0053,51.85,423.6486,7
-294.1675,47.7625,423.6486,8
-303.0055,51.85,417.9966,9
-311.7605,55.3,417.9966,10
-311.7603,55.3,423.6486,1
-303.0053,51.85,423.6486,2
-311.7605,55.3,417.9966,3
-320.7222,58.75,417.9966,4
-320.722,58.75,423.6486,5
-311.7603,55.3,423.6486,6
-320.7222,58.75,417.9966,7
-329.2707,62.2,417.9966,8
-329.2705,62.2,423.6486,9
-320.722,58.75,423.6486,10
-329.2707,62.2,417.9966,1
-338.0125,65.65,417.9966,2
-338.0125,65.65,423.6486,3
-329.2705,62.2,423.6486,4
-338.0125,65.65,417.9966,5
-346.525,70.025,417.9966,6
-346.525,70.025,423.6486,7
-338.0125,65.65,423.6486,8
-346.525,70.025,417.9966,9
-355.1875,73.5625,417.9966,10
-355.1875,73.5625,423.6486,1
-346.525,70.025,423.6486,2
-355.1875,73.5625,417.9966,3
-364.3875,77.1375,417.9966,4
-364.3875,77.1375,423.6486,5
-355.1875,73.5625,423.6486,6
-364.3875,77.1375,417.9966,7
-373.0875,80.7375,417.9966,8
-373.0875,80.7375,423.6486,9
-364.3875,77.1375,423.6486,10
-373.0875,80.7375,417.9966,1
-381.7875,84.25,417.9966,2
-381.7875,84.25,423.6486,3
-373.0875,80.7375,423.6486,4
-381.7875,84.25,417.9966,5
-390.4875,87.8,417.9966,6
-390.4875,87.8,423.6486,7
-381.7875,84.25,423.6486,8
-390.4875,87.8,417.9966,9
-399.3875,91.35,417.9966,10
-399.3875,91.35,423.6486,1
-390.4875,87.8,423.6486,2
-399.3875,91.35,417.9966,3
-408.2375,94.9,417.9966,4
-408.2375,94.9,423.6486,5
-399.3875,91.35,423.6486,6
-408.2375,94.9,417.9966,7
-416.8125,98.45,417.9966,8
-416.8125,98.45,423.6486,9
-408.2375,94.9,423.6486,10
-416.8125,98.45,417.9966,1
-425.6,102.0125,417.9966,2
-425.6,102.0125,423.6486,3
-416.8125,98.45,423.6486,4
-425.6,102.0125,430.1161,5
-425.6,102.0125,423.6486,6
-434.3375,105.6125,423.6486,7
-434.3375,105.6125,430.1161,8
-425.6,102.0125,430.1161,9
-416.8125,98.45,430.1161,10
-434.3375,105.6125,430.1161,1
-434.3375,105.6125,423.6486,2
-443.1125,109.275,423.6486,3
-443.1125,109.275,430.1161,4
-416.8125,98.45,430.1161,5
-408.2375,94.9,430.1161,6
-443.1125,109.275,430.1161,7
-443.1125,109.275,423.6486,8
-451.95,113.2,423.6486,9
-451.95,113.2,430.1161,10
-408.2375,94.9,430.1161,1
-399.3875,91.35,430.1161,2
-451.95,113.2,430.1161,3
-451.95,113.2,423.6486,4
-460.6,116.375,423.6486,5
-460.6,116.375,430.1161,6
-399.3875,91.35,430.1161,7
-390.4875,87.8,430.1161,8
-460.6,116.375,430.1161,9
-460.6,116.375,423.6486,10
-469.4875,119.5625,423.6486,1
-469.4875,119.5625,430.1161,2
-390.4875,87.8,430.1161,3
-381.7875,84.25,430.1161,4
-469.4875,119.5625,430.1161,5
-469.4875,119.5625,423.6486,6
-478.3565,122.75,423.6486,7
-478.3558,122.75,430.1161,8
-381.7875,84.25,430.1161,9
-373.0875,80.7375,430.1161,10
-478.3558,122.75,430.1161,1
-478.3565,122.75,423.6486,2
-486.75,126.25,423.6486,3
-486.75,126.25,430.1161,4
-373.0875,80.7375,430.1161,5
-364.3875,77.1375,430.1161,6
-364.3875,77.1375,430.1161,7
-355.1875,73.5625,430.1161,8
-355.1875,73.5625,430.1161,9
-346.525,70.025,430.1161,10
-346.525,70.025,430.1161,1
-338.0125,65.65,430.1161,2
-338.0125,65.65,430.1161,3
-329.2699,62.2,430.1161,4
-329.2699,62.2,430.1161,5
-320.7214,58.75,430.1161,6
-320.7214,58.75,430.1161,7
-311.7599,55.3,430.1161,8
-311.7599,55.3,430.1161,9
-303.0049,51.85,430.1161,10
-303.0049,51.85,430.1161,1
-294.1671,47.7625,430.1161,2
-294.1671,47.7625,430.1161,3
-285.2884,45.8375,430.1161,4
-285.2884,45.8375,430.1161,5
-276.8637,41.5,430.1161,6
-276.8637,41.5,430.1161,7
-268.1095,38.05,430.1161,8
-268.1095,38.05,430.1161,9
-258.9449,33.7125,430.1161,10
-425.6,102.0125,436.7252,1
-434.3375,105.6125,436.7252,2
-425.6,102.0125,436.7252,3
-416.8125,98.45,436.7252,4
-434.3375,105.6125,436.7252,5
-443.1125,109.275,436.7252,6
-416.8125,98.45,436.7252,7
-408.2375,94.9,436.7252,8
-443.1125,109.275,436.7252,9
-451.95,113.2,436.7252,10
-408.2375,94.9,436.7252,1
-399.3875,91.35,436.7252,2
-451.95,113.2,436.7252,3
-460.6,116.375,436.7252,4
-399.3875,91.35,436.7252,5
-390.4875,87.8,436.7252,6
-460.6,116.375,436.7252,7
-469.4875,119.5625,436.7252,8
-390.4875,87.8,436.7252,9
-381.7875,84.25,436.7252,10
-469.4875,119.5625,436.7252,1
-478.3551,122.75,436.7252,2
-381.7875,84.25,436.7252,3
-373.0875,80.7375,436.7252,4
-478.3551,122.75,436.7252,5
-486.75,126.25,436.7252,6
-373.0875,80.7375,436.7252,7
-364.3875,77.1375,436.7252,8
-364.3875,77.1375,436.7252,9
-355.1875,73.5625,436.7252,10
-355.1875,73.5625,436.7252,1
-346.525,70.025,436.7252,2
-346.525,70.025,436.7252,3
-338.0125,65.65,436.7252,4
-338.0125,65.65,436.7252,5
-329.2693,62.2,436.7252,6
-329.2693,62.2,436.7252,7
-320.7209,58.75,436.7252,8
-320.7209,58.75,436.7252,9
-311.7594,55.3,436.7252,10
-311.7594,55.3,436.7252,1
-303.0045,51.85,436.7252,2
-303.0045,51.85,436.7252,3
-294.1669,47.7625,436.7252,4
-294.1669,47.7625,436.7252,5
-285.2881,45.8375,436.7252,6
-285.2881,45.8375,436.7252,7
-276.8635,41.5,436.7252,8
-276.8635,41.5,436.7252,9
-268.1094,38.05,436.7252,10
-268.1094,38.05,436.7252,1
-258.9449,33.7125,436.7252,2
-425.6,102.0125,443.128,3
-434.3375,105.6125,443.128,4
-425.6,102.0125,443.128,5
-416.8125,98.45,443.128,6
-434.3375,105.6125,443.128,7
-443.1125,109.275,443.128,8
-416.8125,98.45,443.128,9
-408.2375,94.9,443.128,10
-443.1125,109.275,443.128,1
-451.95,113.2,443.128,2
-408.2375,94.9,443.128,3
-399.3875,91.35,443.128,4
-451.95,113.2,443.128,5
-460.6,116.375,443.128,6
-399.3875,91.35,443.128,7
-390.4875,87.8,443.128,8
-460.6,116.375,443.128,9
-469.4875,119.5625,443.128,10
-390.4875,87.8,443.128,1
-381.7875,84.25,443.128,2
-469.4875,119.5625,443.128,3
-478.3545,122.75,443.128,4
-381.7875,84.25,443.128,5
-373.0875,80.7375,443.128,6
-478.3545,122.75,443.128,7
-486.75,126.25,443.128,8
-373.0875,80.7375,443.128,9
-364.3875,77.1375,443.128,10
-486.75,126.25,443.128,1
-486.75,126.25,436.7252,2
-495.75,128.6875,436.7252,3
-495.75,128.6875,443.128,4
-364.3875,77.1375,443.128,5
-355.1875,73.5625,443.128,6
-495.75,128.6875,443.128,7
-495.75,128.6875,436.7252,8
-504.3625,132.1625,436.7252,9
-504.3625,132.1625,443.1279,10
-355.1875,73.5625,443.128,1
-346.525,70.025,443.128,2
-504.3625,132.1625,443.1279,3
-504.3625,132.1625,436.7252,4
-513.2375,135.65,436.7252,5
-513.2375,135.65,443.128,6
-346.525,70.025,443.128,7
-338.0125,65.65,443.128,8
-338.0125,65.65,443.128,9
-329.2686,62.2,443.128,10
-329.2686,62.2,443.128,1
-320.7203,58.75,443.128,2
-320.7203,58.75,443.128,3
-311.7589,55.3,443.128,4
-311.7589,55.3,443.128,5
-303.0041,51.85,443.128,6
-303.0041,51.85,443.128,7
-294.1665,47.7625,443.128,8
-294.1665,47.7625,443.128,9
-285.2879,45.8375,443.128,10
-285.2879,45.8375,443.128,1
-276.8634,41.5,443.128,2
-276.8634,41.5,443.128,3
-268.1092,38.05,443.128,4
-268.1092,38.05,443.128,5
-258.9449,33.7125,443.128,6
-425.6,102.0125,449.5306,7
-434.3375,105.6125,449.5306,8
-425.6,102.0125,449.5306,9
-416.8125,98.45,449.5306,10
-434.3375,105.6125,449.5306,1
-443.1125,109.275,449.5306,2
-416.8125,98.45,449.5306,3
-408.2375,94.9,449.5306,4
-443.1125,109.275,449.5306,5
-451.95,113.2,449.5306,6
-408.2375,94.9,449.5306,7
-399.3875,91.35,449.5306,8
-451.95,113.2,449.5306,9
-460.6,116.375,449.5306,10
-399.3875,91.35,449.5306,1
-390.4875,87.8,449.5306,2
-460.6,116.375,449.5306,3
-469.4875,119.5625,449.5306,4
-390.4875,87.8,449.5306,5
-381.7875,84.25,449.5306,6
-469.4875,119.5625,449.5306,7
-478.3539,122.75,449.5306,8
-381.7875,84.25,449.5306,9
-373.0875,80.7375,449.5306,10
-478.3539,122.75,449.5306,1
-486.75,126.25,449.5306,2
-373.0875,80.7375,449.5306,3
-364.3875,77.1375,449.5306,4
-486.75,126.25,449.5306,5
-495.75,128.6875,449.5306,6
-364.3875,77.1375,449.5306,7
-355.1875,73.5625,449.5306,8
-495.75,128.6875,449.5306,9
-504.3625,132.1625,449.5306,10
-355.1875,73.5625,449.5306,1
-346.525,70.025,449.5306,2
-504.3625,132.1625,449.5306,3
-513.2375,135.65,449.5306,4
-346.525,70.025,449.5306,5
-338.0125,65.65,449.5306,6
-513.2375,135.65,449.5306,7
-513.2375,135.65,443.128,8
-521.825,140.2,443.128,9
-521.825,140.2,449.5306,10
-338.0125,65.65,449.5306,1
-329.2681,62.2,449.5306,2
-521.825,140.2,449.5306,3
-521.825,140.2,443.128,4
-530.65,143.675,443.128,5
-530.65,143.675,449.5306,6
-329.2681,62.2,449.5306,7
-320.7198,58.75,449.5306,8
-320.7198,58.75,449.5306,9
-311.7584,55.3,449.5306,10
-311.7584,55.3,449.5306,1
-303.0037,51.85,449.5306,2
-303.0037,51.85,449.5306,3
-294.1662,47.7625,449.5306,4
-294.1662,47.7625,449.5306,5
-285.2876,45.8375,449.5306,6
-285.2876,45.8375,449.5306,7
-276.8633,41.5,449.5306,8
-276.8633,41.5,449.5306,9
-268.1092,38.05,449.5306,10
-268.1092,38.05,449.5306,1
-258.9449,33.7125,449.5306,2
-425.6,102.0125,455.9333,3
-434.3375,105.6125,455.9333,4
-425.6,102.0125,455.9333,5
-416.8125,98.45,455.9333,6
-434.3375,105.6125,455.9333,7
-443.1125,109.275,455.9333,8
-416.8125,98.45,455.9333,9
-408.2375,94.9,455.9333,10
-443.1125,109.275,455.9333,1
-451.95,113.2,455.9333,2
-408.2375,94.9,455.9333,3
-399.3875,91.35,455.9333,4
-451.95,113.2,455.9333,5
-460.6,116.375,455.9333,6
-399.3875,91.35,455.9333,7
-390.4875,87.8,455.9333,8
-460.6,116.375,455.9333,9
-469.4875,119.5625,455.9333,10
-390.4875,87.8,455.9333,1
-381.7875,84.25,455.9333,2
-469.4875,119.5625,455.9333,3
-478.3532,122.75,455.9333,4
-381.7875,84.25,455.9333,5
-373.0875,80.7375,455.9333,6
-478.3532,122.75,455.9333,7
-486.75,126.25,455.9333,8
-373.0875,80.7375,455.9333,9
-364.3875,77.1375,455.9333,10
-486.75,126.25,455.9333,1
-495.75,128.6875,455.9333,2
-364.3875,77.1375,455.9333,3
-355.1875,73.5625,455.9333,4
-495.75,128.6875,455.9333,5
-504.3625,132.1625,455.9333,6
-355.1875,73.5625,455.9333,7
-346.525,70.025,455.9333,8
-504.3625,132.1625,455.9333,9
-513.2375,135.65,455.9333,10
-346.525,70.025,455.9333,1
-338.0125,65.65,455.9333,2
-513.2375,135.65,455.9333,3
-521.825,140.2,455.9333,4
-338.0125,65.65,455.9333,5
-329.2675,62.2,455.9333,6
-521.825,140.2,455.9333,7
-530.65,143.675,455.9333,8
-329.2675,62.2,455.9333,9
-320.7193,58.75,455.9333,10
-320.7193,58.75,455.9333,1
-311.758,55.3,455.9333,2
-311.758,55.3,455.9333,3
-303.0034,51.85,455.9333,4
-303.0034,51.85,455.9333,5
-294.1659,47.7625,455.9333,6
-294.1659,47.7625,455.9333,7
-285.2874,45.8375,455.9333,8
-285.2874,45.8375,455.9333,9
-276.8631,41.5,455.9333,10
-276.8631,41.5,455.9333,1
-268.1091,38.05,455.9333,2
-268.1091,38.05,455.9333,3
-258.9449,33.7125,455.9333,4
-425.6,102.0125,461.9229,5
-434.3375,105.6125,461.9229,6
-425.6,102.0125,461.9229,7
-416.8125,98.45,461.9229,8
-434.3375,105.6125,461.9229,9
-443.1125,109.275,461.9229,10
-416.8125,98.45,461.9229,1
-408.2375,94.9,461.9229,2
-443.1125,109.275,461.9229,3
-451.95,113.2,461.9229,4
-408.2375,94.9,461.9229,5
-399.3875,91.35,461.9229,6
-451.95,113.2,461.9229,7
-460.6,116.375,461.9229,8
-399.3875,91.35,461.9229,9
-390.4875,87.8,461.9229,10
-460.6,116.375,461.9229,1
-469.4875,119.5625,461.9229,2
-390.4875,87.8,461.9229,3
-381.7875,84.25,461.9229,4
-469.4875,119.5625,461.9229,5
-478.3526,122.75,461.9229,6
-381.7875,84.25,461.9229,7
-373.0875,80.7375,461.9229,8
-478.3526,122.75,461.9229,9
-486.75,126.25,461.9229,10
-373.0875,80.7375,461.9229,1
-364.3875,77.1375,461.9229,2
-486.75,126.25,461.9229,3
-495.75,128.6875,461.9229,4
-364.3875,77.1375,461.9229,5
-355.1875,73.5625,461.9229,6
-495.75,128.6875,461.9229,7
-504.3625,132.1625,461.9229,8
-355.1875,73.5625,461.9229,9
-346.525,70.025,461.9229,10
-504.3625,132.1625,461.9229,1
-513.2375,135.65,461.9229,2
-346.525,70.025,461.9229,3
-338.0125,65.65,461.9229,4
-513.2375,135.65,461.9229,5
-521.825,140.2,461.9229,6
-338.0125,65.65,461.9229,7
-329.267,62.2,461.9229,8
-521.825,140.2,461.9229,9
-530.65,143.675,461.9229,10
-329.267,62.2,461.9229,1
-320.7188,58.75,461.9229,2
-320.7188,58.75,461.9229,3
-311.7575,55.3,461.9229,4
-311.7575,55.3,461.9229,5
-303.003,51.85,461.9229,6
-303.003,51.85,461.9229,7
-294.1656,47.7625,461.9229,8
-294.1656,47.7625,461.9229,9
-285.2871,45.8375,461.9229,10
-285.2871,45.8375,461.9229,1
-276.8629,41.5,461.9229,2
-276.8629,41.5,461.9229,3
-268.1091,38.05,461.9229,4
-268.1091,38.05,461.9229,5
-258.9449,33.7125,461.9229,6
-425.6,102.0125,468.532,7
-434.3375,105.6125,468.532,8
-425.6,102.0125,468.532,9
-416.8125,98.45,468.532,10
-434.3375,105.6125,468.532,1
-443.1125,109.275,468.532,2
-416.8125,98.45,468.532,3
-408.2375,94.9,468.532,4
-443.1125,109.275,468.532,5
-451.95,113.2,468.532,6
-408.2375,94.9,468.532,7
-399.3875,91.35,468.532,8
-451.95,113.2,468.532,9
-460.6,116.375,468.532,10
-399.3875,91.35,468.532,1
-390.4875,87.8,468.532,2
-460.6,116.375,468.532,3
-469.4875,119.5625,468.532,4
-390.4875,87.8,468.532,5
-381.7875,84.25,468.532,6
-469.4875,119.5625,468.532,7
-478.352,122.75,468.532,8
-381.7875,84.25,468.532,9
-373.0875,80.7375,468.532,10
-478.352,122.75,468.532,1
-486.75,126.25,468.532,2
-373.0875,80.7375,468.532,3
-364.3875,77.1375,468.532,4
-486.75,126.25,468.532,5
-495.75,128.6875,468.532,6
